City,Area,Building_Type,Energy_Consumption_Per_SqM,Water_Usage_Per_Building,Waste_Recycled_Percentage,Occupancy_Rate,Smart_Devices_Count,Maintenance_Resolution_Time,Number_of_Residents,Electricity_Bill,Energy_Consumption_Category,Water_Usage_Category,Smart_Devices_Category,Maintenance_Time_Category,Cluster
Bangalore,Hebbal,Industrial,0.0,0.004623472692307673,0.42104928955373205,0.9183826331763163,0.3157894736842105,0.053115084308970606,0.09657947686116701,0.13847806590421524,Low,Low,Moderate,Medium,0
Bangalore,Koramangala,Residential,0.0,0.8627230376923077,0.1786775711179275,0.8569127653691329,0.10526315789473684,0.3178429359497094,0.7062374245472838,0.37716384424780475,Low,High,Few,Slow,1
Bangalore,Hebbal,Industrial,0.0,0.0,0.13177272665870782,0.5860740887353275,0.0,0.1508711512539245,0.40040241448692154,0.6221835576272805,Low,Low,Few,Medium,0
Bangalore,Whitefield,Institutional,0.47532613749999997,0.12028866823076922,0.15675336357827235,0.6581308605324284,0.10526315789473684,0.017322999993014454,0.11871227364185112,0.35351607928579826,Medium,Low,Few,Fast,0
Bangalore,Malleshwaram,Institutional,0.20609022940000005,0.0,0.08907769482407185,0.8885663466501879,0.21052631578947367,0.03970089234004555,0.06438631790744467,0.24353178178950696,Low,Low,Moderate,Fast,0
Bangalore,Yelahanka,Residential,0.0,0.0,0.13567642771943947,0.862526419967854,0.0,0.002910895885387621,0.607645875251509,0.5061878613919438,Low,Low,Few,Fast,0
Bangalore,Hebbal,Residential,0.0,0.1379437372307692,0.3085484875483336,0.974624689525627,0.5789473684210527,0.014345583708374354,0.488933601609658,0.4482016791491386,Low,Low,Many,Fast,0
Bangalore,Hebbal,Industrial,0.0036942371500000015,0.11824751738461536,0.0719399180365987,0.7613474836124291,0.3157894736842105,0.09608250042030156,0.3440643863179075,0.4072242828720049,Low,Low,Moderate,Medium,0
Bangalore,BTM Layout,Industrial,0.0,0.9398584938461537,0.43962725512712036,0.7178967390042172,0.10526315789473684,0.006687138203482407,0.41448692152917505,0.4824977195699162,Low,High,Few,Fast,1
Bangalore,Electronic City,Residential,0.0,0.0,0.22734305794131798,0.6799039902593415,0.8421052631578947,0.015580489830141181,0.7525150905432596,0.2992259254317015,Low,Low,Many,Fast,0
Bangalore,Jayanagar,Residential,0.0,0.0,0.22396779693126725,0.6701887947690066,0.15789473684210525,0.24095816664287506,0.5674044265593562,0.3135999312466814,Low,Low,Few,Medium,0
Bangalore,HSR Layout,Institutional,0.0,0.14351909976923077,0.57083259207425,0.5065460505184266,0.42105263157894735,0.11699861736733155,0.9597585513078472,0.5217601605839042,Low,Low,Moderate,Medium,0
Bangalore,Yelahanka,Institutional,0.10877091235000003,0.04546167315384614,0.1453023812579859,0.7408962387720195,0.5789473684210527,0.09866851890976153,0.04225352112676057,0.256152772665683,Low,Low,Many,Medium,0
Bangalore,Electronic City,Residential,0.12804295099999996,0.0,0.12382314872740484,0.8659427978801595,0.3684210526315789,0.1413707606088355,0.09255533199195172,0.6609035752093199,Low,Low,Moderate,Medium,0
Bangalore,HSR Layout,Institutional,0.0,0.0,0.3427711781506176,0.73710524193342,0.10526315789473684,0.08754168440655571,0.7002012072434608,0.6004508354244098,Low,Low,Few,Medium,0
Bangalore,Jayanagar,Commercial,0.0,0.0,0.22944855630011862,0.5645485124549764,0.05263157894736842,0.006525729541782654,0.9818913480885313,0.2282847667152491,Low,Low,Few,Fast,0
Bangalore,Malleshwaram,Industrial,0.11867187305000004,0.3644888874615384,0.3063994737523832,0.6217779989182718,0.05263157894736842,0.0409114914298718,0.8672032193158954,0.6390930697403262,Low,Medium,Few,Fast,0
Bangalore,Indiranagar,Institutional,0.012289794749999972,0.0,0.37913892636131974,0.875835342301341,0.10526315789473684,0.03227667303979151,0.3158953722334004,0.4315481153803698,Low,Low,Few,Fast,0
Bangalore,Yelahanka,Commercial,0.4780060450000001,0.0,0.14246199790259428,0.6112313545598044,0.3684210526315789,0.019739102931987093,0.517102615694165,0.624820661889818,Medium,Low,Moderate,Fast,0
Bangalore,Yelahanka,Residential,0.15311553650000004,0.0,0.06483005463145665,0.7312029420460624,0.21052631578947367,0.12233745642959215,0.2857142857142857,0.428605442625003,Low,Low,Moderate,Medium,0
Bangalore,Jayanagar,Institutional,0.0,0.0,0.41690757781933135,0.8050529191700306,0.15789473684210525,0.03449611888864089,0.09255533199195172,0.3799010477660686,Low,Low,Few,Fast,0
Bangalore,Banashankari,Residential,0.0,0.0,0.03537585427548687,0.7734412267145429,0.0,0.003120219502138033,0.052313883299798795,0.36355005381822647,Low,Low,Few,Fast,0
Bangalore,Electronic City,Industrial,0.13564780515000002,0.015079766615384599,0.30511873952944535,0.9361214330714231,0.15789473684210525,0.016879427096855595,0.9134808853118713,0.02358419421528228,Low,Low,Few,Fast,0
Bangalore,Whitefield,Residential,0.0,0.0,0.3286850796045178,0.9294316440109682,0.2631578947368421,0.013483233771936318,0.052313883299798795,0.5530550387806676,Low,Low,Moderate,Fast,0
Bangalore,Koramangala,Commercial,0.08050526670000002,0.21797431738461537,0.08675795022412987,0.6984132518681547,0.5263157894736843,0.15989906089749015,0.9416498993963783,0.29680946910515377,Low,Medium,Many,Medium,0
Bangalore,Banashankari,Residential,0.8064707959999999,0.0,0.6465426876480266,0.7270572686035212,0.21052631578947367,0.06201476093023475,0.7967806841046278,0.5581857384953105,High,Low,Moderate,Medium,2
Bangalore,Hebbal,Commercial,0.07129341709999998,0.025358774846153814,0.2821822412390043,0.6979434743761709,0.15789473684210525,0.047030325527742056,0.881287726358149,0.6701630462899845,Low,Low,Few,Fast,0
Bangalore,Hebbal,Institutional,0.0,0.335597573,0.13427511898822722,0.7971985108015667,0.2631578947368421,0.03962925856567194,0.289738430583501,0.31712209405438974,Low,Medium,Moderate,Fast,0
Bangalore,Whitefield,Institutional,0.13656018420000005,0.08899970161538462,0.2463707175411895,0.7188375534188891,0.15789473684210525,0.06255180369194976,0.1488933601609658,0.3078613039594999,Low,Low,Few,Medium,0
Bangalore,Whitefield,Commercial,0.0,0.02184668446153845,0.4515946522684141,0.8432530207658324,0.21052631578947367,0.08922665012158615,0.37424547283702214,0.5657074469073222,Low,Low,Moderate,Medium,0
Bangalore,BTM Layout,Industrial,0.04580538519999999,0.0,0.07762306988797056,0.8547510520515849,0.42105263157894735,0.04614660256270614,0.018108651911468814,0.3343719018022648,Low,Low,Moderate,Fast,0
Bangalore,HSR Layout,Industrial,0.8142976799999999,0.0,0.1630701032203584,0.7917066537686743,0.0,0.2284260498078305,0.2414486921529175,0.6142300426565185,High,Low,Few,Medium,2
Bangalore,BTM Layout,Industrial,0.0,0.1016405732307692,0.4217331202134147,0.7732997615979915,0.2631578947368421,0.37431377024223356,0.579476861167002,0.2993032339028799,Low,Low,Moderate,Slow,0
Bangalore,Jayanagar,Institutional,0.9684094480000001,0.9999999999999999,0.566276396895041,0.7132854335742874,0.0,0.7444654991075443,0.9275653923541248,0.6331975104934292,High,High,Few,Slow,2
Bangalore,Indiranagar,Institutional,0.634091069,0.09636162930769226,0.1440936411208453,0.5894952831683559,0.15789473684210525,0.06659126966388684,0.3299798792756539,0.3597438924457511,High,Low,Few,Medium,2
Bangalore,Electronic City,Industrial,0.0,0.03445127176923077,0.6117714627232467,0.7623357584487437,0.05263157894736842,0.21753002674173244,0.7665995975855131,0.4594672984241787,Low,Low,Few,Medium,0
Bangalore,Whitefield,Residential,0.0,0.1488643517692308,0.0852771362398102,0.38503196981087173,0.10526315789473684,0.028142691822655094,0.5291750503018109,0.5617033559411116,Low,Low,Few,Fast,0
Bangalore,HSR Layout,Industrial,0.0,0.0,0.2098262419909775,0.9222670465381932,0.15789473684210525,0.13790379155966123,0.32193158953722334,0.4878883403516618,Low,Low,Few,Medium,0
Bangalore,Electronic City,Residential,0.0,0.0,0.4455428208990144,0.6535181676393905,0.15789473684210525,0.18278006321287,0.7847082494969819,0.5755650015623011,Low,Low,Few,Medium,0
Bangalore,Jayanagar,Industrial,0.0,0.03681867538461539,0.36473062565483916,0.9268979332731091,0.15789473684210525,0.17686314756624016,0.8390342052313884,0.17938318352599475,Low,Low,Few,Medium,0
Bangalore,Indiranagar,Residential,0.1808280772,0.5756623293846154,0.6770982274710236,0.5411061375485089,0.3157894736842105,0.1206170527327192,0.6559356136820926,0.34383402345625264,Low,High,Moderate,Medium,1
Bangalore,Banashankari,Institutional,0.0,0.0,0.27111645599794637,0.7427814825124673,0.10526315789473684,0.028353653300349627,0.7847082494969819,0.41759966193947645,Low,Low,Few,Fast,0
Bangalore,BTM Layout,Industrial,0.0,0.11643048269230766,0.38161589698821047,0.6954226957614025,0.3684210526315789,0.00885662720397061,0.5955734406438632,0.28764945313965007,Low,Low,Moderate,Fast,0
Bangalore,Jayanagar,Industrial,0.448822265,0.0,0.657221807540516,0.580210521322513,0.3684210526315789,0.021646304941181402,0.23541247484909458,0.5599043773393145,Medium,Low,Moderate,Fast,0
Bangalore,Hebbal,Commercial,0.0,0.023269098307692304,0.06915484005983812,0.932511532480202,0.21052631578947367,0.09339378785859878,0.971830985915493,0.3273625140700652,Low,Low,Moderate,Medium,0
Bangalore,Yelahanka,Industrial,0.38169894000000004,0.0,0.11129012478550626,0.6126886815736028,0.3684210526315789,0.013784246049122664,0.6237424547283703,0.287970170852684,Medium,Low,Moderate,Fast,0
Bangalore,BTM Layout,Residential,0.0,0.0,0.12805295062060232,0.6578889207115548,0.3157894736842105,0.03614059627695082,0.5271629778672032,0.5551489051842611,Low,Low,Moderate,Fast,0
Bangalore,Koramangala,Commercial,0.0,0.17182845969230764,0.4789789039883429,0.6838301140031414,0.21052631578947367,0.04778369600951882,0.16700201207243462,0.24375506634273386,Low,Low,Moderate,Fast,0
Bangalore,Yelahanka,Industrial,0.19743327815,0.0,0.2342256948191409,0.8434959143916723,0.0,0.05396443026891923,0.2917505030181087,0.25139695962416675,Low,Low,Few,Medium,0
Bangalore,BTM Layout,Industrial,0.12177469115,0.09846798607692309,0.4743736343789786,0.8427989560323801,0.0,0.22334390965729445,0.9899396378269618,0.487382409646613,Low,Low,Few,Medium,0
Bangalore,Jayanagar,Institutional,0.5372809305,0.21237137915384613,0.4939307011642791,0.6445855225997243,0.15789473684210525,0.06489927766630249,0.3420523138832998,0.6183971193747901,High,Medium,Few,Medium,2
Bangalore,Yelahanka,Commercial,0.24811009205,0.45070800600000005,0.18754862728506336,0.715064510999143,0.3157894736842105,0.1003856763177653,0.9818913480885313,0.4330353983138899,Low,Medium,Moderate,Medium,0
Bangalore,Whitefield,Residential,0.360123427,0.0,0.18647690382214865,0.9382071094749314,0.0,0.0503390265019351,0.6700201207243461,0.15431711750290644,Medium,Low,Few,Medium,0
Bangalore,Indiranagar,Industrial,0.0,0.0,0.21452119956326848,0.8125192748061616,0.21052631578947367,0.122086934720508,0.8511066398390342,0.5150827288419088,Low,Low,Moderate,Medium,0
Bangalore,Jayanagar,Institutional,0.0,0.0,0.49821493942771383,0.6873215141666132,0.0,0.01602501567253191,0.619718309859155,0.31476360191146147,Low,Low,Few,Fast,0
Bangalore,Whitefield,Industrial,0.27078364850000003,0.97476653,0.34100644143680764,0.724814040917331,0.3157894736842105,0.012186042486242207,0.0261569416498994,0.5834205381744374,Low,High,Moderate,Fast,1
Bangalore,Whitefield,Commercial,0.3665784435,0.4501482531538461,0.04911937392602832,0.8152989656739853,0.42105263157894735,0.20676216984677342,0.2977867203219316,0.34815364953229055,Medium,Medium,Moderate,Medium,0
Bangalore,BTM Layout,Residential,1.0,0.025331291999999977,0.1962449135133979,0.5827989631191073,0.6842105263157894,0.07210398755504274,0.7404426559356138,0.5870562845397406,High,Low,Many,Medium,2
Bangalore,Indiranagar,Institutional,0.0,0.2720086904615384,0.7959517356532129,0.6773950664247896,0.15789473684210525,0.06705780515077953,0.5030181086519115,0.3421707891681679,Low,Medium,Few,Medium,0
Bangalore,Jayanagar,Industrial,0.0,0.015992374307692292,0.294735287420872,0.31351264063114614,0.0,0.03485829714368163,0.11267605633802819,0.29968964109587803,Low,Low,Few,Fast,0
Bangalore,Jayanagar,Residential,0.311732939,0.07163034969230767,0.8242304024654962,0.6258254045755722,0.3684210526315789,0.02546673077318322,0.6961770623742455,0.10700689198543085,Medium,Low,Moderate,Fast,0
Bangalore,Hebbal,Industrial,0.0,0.0,0.20143897175655173,0.9604031550119558,0.0,0.0463379468436307,0.6056338028169015,0.30425896446755935,Low,Low,Few,Fast,0
Bangalore,HSR Layout,Industrial,0.7513017215000002,0.17098494653846152,0.12982697495383283,0.4699513738360326,0.6842105263157894,0.006524556444926333,0.8229376257545272,0.43548012814626486,High,Low,Many,Fast,2
Bangalore,Electronic City,Commercial,0.483064684,0.0,0.4728327947982964,0.0,0.2631578947368421,0.03343105969006842,0.6961770623742455,0.4234337499803857,Medium,Low,Moderate,Fast,0
Bangalore,HSR Layout,Commercial,0.0,0.24978970807692302,0.22182097547412377,0.40641074127030263,0.3684210526315789,0.03350428429524259,0.8189134808853119,0.5035893114824395,Low,Medium,Moderate,Fast,0
Bangalore,Yelahanka,Industrial,0.2711692685,0.19770516930769227,0.20882650761251673,0.4673495233782833,0.2631578947368421,0.0438556176117144,0.2655935613682093,0.6027680825005501,Low,Low,Moderate,Fast,0
Bangalore,Yelahanka,Institutional,0.27673737,0.13082040053846156,0.42576856040595734,0.7194934128906801,0.0,0.05952716539687203,0.34004024144869216,0.41217885875043203,Low,Low,Few,Medium,0
Bangalore,Jayanagar,Commercial,0.0,0.0,0.5019435632171024,0.3498434540692964,0.736842105263158,0.27782401827132475,0.20321931589537223,0.41830412968727493,Low,Low,Many,Medium,0
Bangalore,BTM Layout,Commercial,0.6231671305,0.0,0.46753063664723143,0.45779284487993765,0.2631578947368421,0.06296834009141233,0.9557344064386318,0.5821858235720415,High,Low,Moderate,Medium,2
Bangalore,Banashankari,Commercial,0.013890308650000016,0.0,0.5445930171606654,0.8735979235692124,0.3684210526315789,0.15653570503075898,0.2112676056338028,0.44390746589234614,Low,Low,Moderate,Medium,0
Bangalore,Jayanagar,Commercial,0.40674970900000007,0.0,0.27309527195804706,0.8600471294396583,0.3684210526315789,0.046427934732283044,0.3420523138832998,0.2629313827713337,Medium,Low,Moderate,Fast,0
Bangalore,Koramangala,Residential,0.0,0.0,0.3739831622780122,0.6449166703948613,0.05263157894736842,0.05806982414388237,0.25553319919517103,0.32581291194804063,Low,Low,Few,Medium,0
Bangalore,Whitefield,Industrial,0.597046443,0.4839887617692308,0.6802254985022153,0.3943839002010182,0.10526315789473684,0.003639367152432224,0.5010060362173039,0.07371247204920732,High,Medium,Few,Fast,2
Bangalore,Yelahanka,Residential,0.0,0.03238300430769228,0.6385714880346847,0.796485722948316,0.2631578947368421,0.007281605054081944,0.06237424547283703,0.26080207891494145,Low,Low,Moderate,Fast,0
Bangalore,Malleshwaram,Residential,0.0,0.0,0.4292084048865007,0.9186636328411144,0.6842105263157894,0.049988925754928706,0.43259557344064387,0.14263934206456524,Low,Low,Many,Fast,0
Bangalore,Jayanagar,Industrial,0.6342152365,0.0,0.38936453257646386,0.925644450123474,0.21052631578947367,0.027280602469929083,0.5251509054325956,0.46272141000696415,High,Low,Moderate,Fast,2
Bangalore,Koramangala,Commercial,0.0,0.0,0.5931131291900497,0.722240558383063,0.21052631578947367,0.10545702058018705,0.6619718309859155,0.5976536578408884,Low,Low,Moderate,Medium,0
Bangalore,Koramangala,Institutional,0.0,0.057948693153846154,0.847165111525395,0.848429697490725,0.15789473684210525,0.044535432441479686,0.9919517102615695,0.2601573870353034,Low,Low,Few,Fast,0
Bangalore,Electronic City,Commercial,0.8738646434999999,0.013463442769230755,0.26739172875507206,0.5932431214254901,0.10526315789473684,0.1552887309980325,0.488933601609658,0.2659926777437243,High,Low,Few,Medium,2
Bangalore,Indiranagar,Commercial,0.8779810775000001,0.4272670107692308,0.5083167168855743,0.5957886298513178,0.10526315789473684,0.3442161670237776,0.9054325955734407,0.5555700235255061,High,Medium,Few,Slow,2
Bangalore,Yelahanka,Commercial,0.06949898415,0.004713656846153824,0.43071618208746093,0.8700432208569611,0.21052631578947367,0.008156511158251056,0.7847082494969819,0.3369841263706598,Low,Low,Moderate,Fast,0
Bangalore,Jayanagar,Commercial,0.12471128014999999,0.9649838307692308,0.19570655042263846,0.8533105395552385,0.15789473684210525,0.027194491247205174,0.5714285714285715,0.44794225827882345,Low,High,Few,Fast,1
Bangalore,Indiranagar,Institutional,0.0,0.2861534876923077,0.010170380445394046,0.6749901143769815,0.0,0.06563994633765036,0.5814889336016097,0.5242083137066462,Low,Medium,Few,Medium,0
Bangalore,Banashankari,Residential,0.0,0.026029756769230777,0.33870133509333245,0.43791068245210707,0.42105263157894735,0.01927852487024699,0.5271629778672032,0.2966563546347783,Low,Low,Moderate,Fast,0
Bangalore,BTM Layout,Institutional,0.0,0.9999999999999999,0.15081260441506827,0.8488286394154405,0.42105263157894735,0.016277847127340567,0.6760563380281691,0.2997011578525137,Low,High,Moderate,Fast,1
Bangalore,Malleshwaram,Industrial,0.16862134245,0.0,0.1629670451665622,0.8477887773597095,0.8421052631578947,0.11208775619368244,0.6680080482897385,0.3282818779611987,Low,Low,Many,Medium,0
Bangalore,BTM Layout,Commercial,0.2734392025,0.9999999999999999,0.5009402562541355,0.8718580502980495,0.42105263157894735,0.4041108041265596,0.6297786720321932,0.16408379800485945,Low,High,Moderate,Slow,1
Bangalore,Koramangala,Institutional,0.338073281,0.21464739900000002,0.7434826654081655,0.24819259974846578,0.05263157894736842,0.09570136521140774,0.16901408450704225,0.48399553705547055,Medium,Medium,Few,Medium,0
Bangalore,Whitefield,Industrial,0.33456163699999997,0.9999999999999999,0.3049960660824489,0.9840994892367241,0.3684210526315789,0.04185374381903263,0.8329979879275654,0.5019010497931984,Medium,High,Moderate,Fast,1
Bangalore,Whitefield,Institutional,0.0,0.9999999999999999,0.4489512957044536,0.8812623443621899,0.3157894736842105,0.03208840344965279,0.6599597585513078,0.42017922287362286,Low,High,Moderate,Fast,1
Bangalore,Indiranagar,Commercial,0.005768598700000016,0.9999999999999999,0.4946286237336936,0.8322731244708428,0.21052631578947367,0.04403879312535963,0.08853118712273643,0.620883255152293,Low,High,Moderate,Fast,1
Bangalore,BTM Layout,Commercial,0.0,0.9999999999999999,0.6291128071713635,0.8932528318815949,0.3684210526315789,0.034347817368252,0.607645875251509,0.36672965238699107,Low,High,Moderate,Fast,1
Bangalore,Koramangala,Industrial,0.04904799339999999,0.12567836123076925,0.6345029837119499,0.8868302843473395,0.2631578947368421,0.03915166653232563,0.6680080482897385,0.5045229261211777,Low,Low,Moderate,Fast,0
Bangalore,Electronic City,Institutional,0.0,0.0,0.16936217561244268,0.9066420521544154,0.0,0.011750815343539278,0.9336016096579478,0.48386346910974737,Low,Low,Few,Fast,0
Bangalore,Hebbal,Commercial,0.569981999,0.24292689592307692,0.6547806455309174,0.5499049465751519,0.15789473684210525,0.17641245729740795,0.40040241448692154,0.28238195320998805,High,Medium,Few,Medium,2
Bangalore,BTM Layout,Industrial,0.0,0.0,0.4613499081593139,0.9559670163742569,0.05263157894736842,0.08911631077786075,0.4024144869215292,0.5887687102810744,Low,Low,Few,Medium,0
Bangalore,Indiranagar,Institutional,0.0,0.7594485776923078,0.08559866460672703,0.8352004571076532,0.42105263157894735,0.06917337597973458,0.6599597585513078,0.4277819644196646,Low,High,Moderate,Medium,1
Bangalore,Malleshwaram,Institutional,0.0,0.17292340476923074,0.3754675489468649,0.6926527376642496,0.0,0.2556761475355882,0.3360160965794769,0.5605040737738667,Low,Low,Few,Medium,0
Bangalore,Indiranagar,Industrial,0.287536455,0.9999999999999999,0.3523377853752396,0.6941388424509888,0.0,0.017605928291932388,0.4808853118712274,0.20369558777649105,Low,High,Few,Fast,1
Bangalore,Koramangala,Institutional,0.11108962990000004,0.6341193192307693,0.5899222608282176,0.9284963001269451,0.10526315789473684,0.004264845255819494,0.7464788732394366,0.424893400412614,Low,High,Few,Fast,1
Bangalore,Jayanagar,Institutional,0.0,0.9999999999999999,0.5129375084137348,0.648321286332222,0.0,0.1181589136961951,0.5734406438631791,0.33546215486830894,Low,High,Few,Medium,1
Bangalore,Electronic City,Commercial,0.0,0.0,0.7594069003813886,0.8218865215888687,0.21052631578947367,1.0,0.38028169014084506,0.2741750165943342,Low,Low,Moderate,Slow,0
Bangalore,Koramangala,Commercial,0.20270317685000006,0.9999999999999999,0.818322615907903,0.8357152157600265,0.47368421052631576,0.04979369207665316,0.14084507042253522,0.628695319489123,Low,High,Moderate,Fast,1
Bangalore,Electronic City,Commercial,0.0,0.9999999999999999,0.950178587224028,0.6909786109759877,0.5263157894736843,0.0030398619719549103,0.289738430583501,0.43830671102884694,Low,High,Many,Fast,1
Bangalore,HSR Layout,Industrial,0.39694469499999996,0.3596924157692307,0.6408733124967293,0.9167806005142438,0.6842105263157894,0.0981556078057608,0.7203219315895373,0.17609296802131108,Medium,Medium,Many,Medium,0
Bangalore,Yelahanka,Residential,0.20937490740000003,0.5631127306153846,0.253248961239115,0.9706362466773937,0.10526315789473684,0.003854326998305499,0.9758551307847083,0.3297053837658592,Low,High,Few,Fast,1
Bangalore,HSR Layout,Institutional,0.0,0.959508256923077,0.11347538029006633,0.7000452668281352,0.3684210526315789,0.044090084728300075,0.7806841046277666,0.5549286533288625,Low,High,Moderate,Fast,1
Bangalore,Yelahanka,Industrial,0.0,0.0,0.8762230983934065,0.8912726340142954,0.21052631578947367,0.017075957230964514,0.41851106639839036,0.2739513188691525,Low,Low,Moderate,Fast,0
Bangalore,Whitefield,Residential,1.0,0.3833019601538462,0.3440262269751046,0.8158006963611746,0.5789473684210527,0.19023449962663885,0.7223340040241449,0.2579407654407264,High,Medium,Many,Medium,2
Bangalore,Electronic City,Residential,0.0,0.23738447361538462,0.37392498165216226,0.77874466669467,0.21052631578947367,0.033054986781350826,0.7585513078470826,0.3846270945514693,Low,Medium,Moderate,Fast,0
Bangalore,BTM Layout,Industrial,0.0,0.0,0.16824054124471668,0.997661118503234,0.21052631578947367,0.17066812317308855,0.7726358148893361,0.48127206840787357,Low,Low,Moderate,Medium,0
Bangalore,Malleshwaram,Residential,0.37834077600000005,0.19856114038461536,0.866920980578975,0.8980240318058468,0.0,0.018763366543299118,0.4164989939637827,0.29348970849719136,Medium,Low,Few,Fast,0
Bangalore,Hebbal,Commercial,0.8533117015,0.0,0.471182742010699,0.49218337862200434,0.2631578947368421,0.026474839930598876,0.9336016096579478,0.468949600431328,High,Low,Moderate,Fast,2
Bangalore,Indiranagar,Industrial,1.0,0.0,0.6746987809151447,0.9314069662002578,0.15789473684210525,0.2483838116833495,0.44466800804828976,0.4131503437740566,High,Low,Few,Medium,2
Bangalore,HSR Layout,Institutional,0.2749622115,0.0,0.29642060680518856,0.7379393782673032,0.21052631578947367,0.011606975940485237,0.5754527162977867,0.432213281145579,Low,Low,Moderate,Fast,0
Bangalore,Indiranagar,Commercial,0.0,0.9999999999999999,0.7216898100213887,0.7855217166407737,0.15789473684210525,0.04980450824847579,0.32595573440643866,0.03061646574668013,Low,High,Few,Fast,1
Bangalore,Indiranagar,Institutional,0.0,0.4595867435384615,0.1749074988215145,0.6805505141767427,0.2631578947368421,0.026584721152068863,0.7323943661971831,0.41017939249521446,Low,Medium,Moderate,Fast,0
Bangalore,Malleshwaram,Residential,0.31296595250000003,0.9999999999999999,0.08099578944044983,0.5869579775624159,0.3157894736842105,0.09583274438762657,0.14285714285714285,0.3683752311396812,Medium,High,Moderate,Medium,1
Bangalore,Koramangala,Commercial,0.056510152849999995,0.2819313776923077,0.4195156255252223,0.7146805583405523,0.3157894736842105,0.007043481631148818,0.4808853118712274,0.4688911718016631,Low,Medium,Moderate,Fast,0
Bangalore,Indiranagar,Institutional,0.0,0.133614791,0.20860743865111425,0.7598466465961558,0.05263157894736842,0.031517728284501514,0.8309859154929577,0.30516655413399274,Low,Low,Few,Fast,0
Bangalore,Electronic City,Industrial,0.6380891285,0.38885151907692306,0.3843368415153426,0.949576546059006,0.2631578947368421,0.07343216649636275,0.2535211267605634,0.34951909080037097,High,Medium,Moderate,Medium,2
Bangalore,Malleshwaram,Residential,0.0,0.2914976081538461,0.49308325518664514,0.890468994658866,0.42105263157894735,0.028395285096876305,0.977867203219316,0.49127534841930104,Low,Medium,Moderate,Fast,0
Bangalore,Yelahanka,Institutional,0.004439415999999974,0.0,0.2254937045015878,0.4419033299622228,0.21052631578947367,0.003024888819025656,0.16901408450704225,0.6343746720457408,Low,Low,Moderate,Fast,0
Bangalore,HSR Layout,Residential,0.0,0.63380708,0.21307355838832948,0.7065400433449379,0.3684210526315789,0.07497700199561283,0.028169014084507046,0.19998885614869366,Low,High,Moderate,Medium,1
Bangalore,Jayanagar,Institutional,0.0,0.03338073999999999,0.3723012959460985,0.8008186102548567,0.05263157894736842,0.03919088189589634,0.49698189134808857,0.48814615400659317,Low,Low,Few,Fast,0
Bangalore,Indiranagar,Industrial,0.0,0.5896156034615385,0.4006802769502459,0.5194107984394433,0.21052631578947367,0.0005606777297696153,0.9678068410462778,0.5989712238475182,Low,High,Moderate,Fast,1
Bangalore,Whitefield,Commercial,0.0,0.6541514146153846,0.3387908276287722,0.6737372908250242,0.05263157894736842,0.055491473761868054,0.6257545271629779,0.5166146842094228,Low,High,Few,Medium,1
Bangalore,Malleshwaram,Institutional,0.0,0.0,0.508293336731254,0.9817769687991906,0.10526315789473684,0.19695694730370095,0.8913480885311872,0.588403435226348,Low,Low,Few,Medium,0
Bangalore,Koramangala,Residential,0.14283814489999996,0.0,0.5372560896468258,0.9584994421721096,0.15789473684210525,0.005965258395388848,0.5674044265593562,0.32245887578640076,Low,Low,Few,Fast,0
Bangalore,Banashankari,Industrial,0.2639741440000001,0.9999999999999999,0.46029431265296195,0.6974597711130293,0.05263157894736842,0.05175813063625087,0.002012072434607646,0.6016115908356857,Low,High,Few,Medium,1
Bangalore,HSR Layout,Commercial,0.07833266645000003,0.31985894007692306,0.22709841061020997,0.7739019893405107,0.0,0.08128711695610236,0.14688128772635814,0.2940871469901311,Low,Medium,Few,Medium,0
Bangalore,HSR Layout,Residential,0.9780200785,0.0,0.6766577555463644,0.7272656704941424,0.15789473684210525,0.003690727502069363,0.1267605633802817,0.4163280876946689,High,Low,Few,Fast,2
Bangalore,Banashankari,Industrial,0.0,0.9999999999999999,0.14856075274945754,0.7343193063883543,0.05263157894736842,0.0011361958504478437,0.5231388329979879,0.3289082789457605,Low,High,Few,Fast,1
Bangalore,Electronic City,Residential,0.0,0.0,0.3135092418819366,0.6680416366950229,0.21052631578947367,0.034502596436434926,0.6961770623742455,0.33521100370914947,Low,Low,Moderate,Fast,0
Bangalore,Jayanagar,Industrial,0.5110634520000001,0.7596607799999999,0.18973544098311496,0.709404640832739,0.15789473684210525,0.10231856894960442,0.6498993963782697,0.13777301667373093,High,High,Few,Medium,1
Bangalore,HSR Layout,Commercial,0.0,0.9999999999999999,0.1830141543148923,0.6957653467942738,0.05263157894736842,0.0089703323746229,0.47887323943661975,0.09850032451074132,Low,High,Few,Fast,1
Bangalore,HSR Layout,Commercial,0.9885762900000001,0.056429705384615364,0.07584712765213976,0.4714887026383102,0.15789473684210525,0.12376903340276194,0.7967806841046278,0.5922053027465236,High,Low,Few,Medium,2
Bangalore,Koramangala,Residential,0.0,0.0,0.13928472181630489,0.8522906511618598,0.10526315789473684,0.06387253100478393,0.6760563380281691,0.12559787044971438,Low,Low,Few,Medium,0
Bangalore,Yelahanka,Industrial,1.0,0.0,0.25962270744172666,0.5340207447592477,0.10526315789473684,0.021494064426117787,0.6841046277665996,0.44695367687395643,High,Low,Few,Fast,2
