TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Category,CustomerAge_Category,TransactionDuration_Category,LoginAttempts_Category,AccountBalance_Category,Cluster
TX000306,AC00431,0.1973004664252026,2023-06-16 17:21:15,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,0.967741935483871,Retired,0.39999999999999997,0.0,0.14783346351418392,2024-11-04 08:09:07,High,Senior,Medium,,Medium,2
TX000307,AC00233,0.12551788831852412,2023-06-16 16:41:23,Debit,Columbus,D000443,195.164.171.146,M063,Branch,0.19354838709677424,Doctor,0.15517241379310343,0.0,0.8257050939923667,2024-11-04 08:10:49,Medium,Young,Short,,High,1
TX000308,AC00389,0.06861922505667456,2023-09-11 17:31:10,Credit,Fort Worth,D000245,216.32.4.105,M049,Branch,0.20967741935483875,Engineer,0.010344827586206896,0.0,0.2988430260930823,2024-11-04 08:06:50,Medium,Young,Short,,Medium,0
TX000309,AC00067,0.010433332464757538,2023-07-19 17:42:38,Debit,Oklahoma City,D000585,150.83.4.238,M047,Online,0.29032258064516125,Engineer,0.7000000000000001,0.0,0.13084721518289627,2024-11-04 08:10:02,Low,Young,Long,,Medium,0
TX000310,AC00300,0.21659848346665972,2023-04-27 17:30:16,Debit,San Diego,D000146,152.140.239.181,M005,Branch,0.8387096774193548,Doctor,0.5517241379310345,0.0,0.6659442861809779,2024-11-04 08:08:01,High,Senior,Long,,High,2
TX000311,AC00386,0.025916564609010605,2023-02-09 17:53:59,Debit,Omaha,D000668,155.140.33.42,M062,ATM,0.7096774193548387,Retired,0.44482758620689655,0.0,0.14777363857941997,2024-11-04 08:08:15,Low,Adult,Medium,,Medium,2
TX000312,AC00285,0.636521875081429,2023-09-27 16:55:35,Debit,Denver,D000098,83.207.115.164,M091,Online,0.14516129032258068,Student,0.493103448275862,0.0,0.009590138699742012,2024-11-04 08:10:41,High,Young,Long,,Low,0
TX000313,AC00219,0.05232300596711572,2023-06-16 18:58:50,Debit,Dallas,D000511,86.220.59.252,M024,Branch,0.5161290322580645,Doctor,0.46206896551724136,0.0,0.9660772454180151,2024-11-04 08:11:54,Low,Adult,Medium,,High,1
TX000314,AC00445,0.25290147744742947,2023-12-08 16:47:48,Debit,Louisville,D000343,121.67.144.20,M080,Online,0.016129032258064557,Student,0.47586206896551725,0.0,0.09626235317683848,2024-11-04 08:11:09,High,,Medium,,Low,0
TX000315,AC00371,0.16723037235844385,2023-02-10 17:06:40,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,0.4516129032258065,Doctor,0.5827586206896552,0.0,0.4640667242957799,2024-11-04 08:06:33,High,Adult,Long,,Medium,1
TX000316,AC00164,0.3705552805065534,2023-06-26 18:57:37,Debit,San Jose,D000581,109.42.41.157,M076,Branch,0.04838709677419356,Student,0.1413793103448276,0.0,0.057415132616420006,2024-11-04 08:09:32,High,,Short,,Low,0
TX000317,AC00200,0.006238111368788598,2023-10-12 16:02:13,Debit,Houston,D000177,23.92.205.75,M065,ATM,0.3870967741935484,Engineer,0.44482758620689655,0.0,0.5205192804337511,2024-11-04 08:07:29,Low,Young,Medium,,High,1
TX000318,AC00310,0.18275529614091773,2023-10-30 17:17:51,Debit,Colorado Springs,D000154,100.137.90.188,M013,ATM,0.03225806451612906,Student,0.18620689655172412,0.0,0.008087121237582966,2024-11-04 08:10:35,High,,Short,,Low,0
TX000319,AC00106,0.15717226463767361,2023-04-18 17:43:50,Debit,Columbus,D000433,55.154.161.250,M062,Online,0.5806451612903226,Engineer,0.05172413793103449,0.0,0.4359113623011493,2024-11-04 08:10:05,High,Adult,Short,,Medium,2
TX000320,AC00444,0.015154910493264194,2023-03-09 17:37:08,Debit,Louisville,D000029,40.198.240.246,M087,Online,0.7580645161290323,Retired,0.06896551724137931,0.0,0.2583610387759684,2024-11-04 08:11:42,Low,Adult,Short,,Medium,2
TX000321,AC00441,0.12061912082757902,2023-04-24 17:01:08,Debit,Raleigh,D000315,26.105.49.129,M060,Branch,0.14516129032258068,Student,0.47586206896551725,0.0,0.06901579243839713,2024-11-04 08:07:02,Medium,Young,Medium,,Low,0
TX000322,AC00300,0.09337363525028011,2023-08-11 18:20:48,Debit,Oklahoma City,D000421,189.198.67.252,M004,ATM,0.6451612903225806,Retired,0.806896551724138,0.0,0.16975358848780045,2024-11-04 08:10:00,Medium,Adult,Long,,Medium,2
TX000323,AC00194,0.018995752664356255,2023-01-30 17:11:53,Debit,Jacksonville,D000671,166.7.230.111,M095,Branch,0.4838709677419355,Doctor,0.15517241379310343,0.0,0.4273873173827062,2024-11-04 08:11:44,Low,Adult,Short,,Medium,2
TX000324,AC00248,0.07184511556400969,2023-04-11 17:18:50,Credit,Los Angeles,D000182,45.182.28.148,M067,Branch,0.5645161290322581,Doctor,0.9344827586206896,0.0,0.10408463144479235,2024-11-04 08:11:23,Medium,Adult,Long,,Low,2
TX000325,AC00286,0.121416473408552,2023-04-17 16:56:06,Debit,Louisville,D000351,45.241.13.208,M070,ATM,0.24193548387096775,Engineer,0.21379310344827585,0.0,0.45964236788436175,2024-11-04 08:07:39,Medium,Young,Short,,Medium,1
TX000326,AC00049,0.3173150584985799,2023-11-23 16:09:39,Debit,Tucson,D000224,201.113.165.203,M086,ATM,0.33870967741935487,Engineer,0.5758620689655173,0.0,0.600442032326975,2024-11-04 08:11:33,High,Young,Long,,High,1
TX000327,AC00471,0.22741746358495973,2023-12-25 17:46:24,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,0.20967741935483875,Doctor,0.3482758620689655,0.0,0.9588075075587799,2024-11-04 08:08:23,High,Young,Medium,,High,1
TX000328,AC00434,0.45348516038252074,2023-05-31 16:54:20,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,0.1774193548387097,Doctor,0.15517241379310343,0.0,0.6731266393040412,2024-11-04 08:07:52,High,Young,Short,,High,1
TX000329,AC00264,0.18455845949396774,2023-11-06 17:23:08,Debit,Chicago,D000416,87.234.36.48,M046,ATM,0.903225806451613,Retired,0.4068965517241379,0.0,0.4878353725345741,2024-11-04 08:10:00,High,Senior,Medium,,High,2
TX000330,AC00316,0.01165802433749381,2023-02-20 17:28:15,Debit,Kansas City,D000488,165.114.224.47,M052,Online,0.5645161290322581,Engineer,0.35172413793103446,0.0,0.2915141354893612,2024-11-04 08:10:56,Low,Adult,Medium,,Medium,2
TX000331,AC00087,0.09481199676889802,2023-06-19 16:36:25,Debit,Mesa,D000101,157.130.28.27,M007,Branch,0.12903225806451613,Student,0.14827586206896554,0.0,0.07225037205731902,2024-11-04 08:06:27,Medium,Young,Short,,Low,0
TX000332,AC00140,0.06595096021054277,2023-10-30 16:58:01,Debit,Philadelphia,D000693,57.232.212.116,M036,Branch,0.12903225806451613,Engineer,0.9655172413793104,0.0,0.3580576120843679,2024-11-04 08:12:22,Medium,Young,Long,,Medium,0
TX000333,AC00418,0.15004299450191522,2023-09-08 16:48:51,Debit,Virginia Beach,D000399,143.212.47.226,M012,Online,0.30645161290322587,Engineer,0.13793103448275862,0.0,0.23875257616924142,2024-11-04 08:10:16,High,Young,Short,,Medium,0
TX000334,AC00187,0.06176095056935143,2023-10-02 17:44:05,Debit,Atlanta,D000310,104.80.232.55,M066,Branch,0.5967741935483871,Engineer,0.3896551724137931,0.0,0.13467802757862277,2024-11-04 08:10:29,Medium,Adult,Medium,,Medium,2
TX000335,AC00077,0.33955754748938166,2023-04-14 17:59:43,Debit,Indianapolis,D000280,138.181.222.38,M094,ATM,0.04838709677419356,Student,0.5379310344827587,0.0,0.11437452022418891,2024-11-04 08:07:02,High,,Long,,Medium,0
TX000336,AC00141,0.03459884826849415,2023-10-17 16:58:59,Debit,Detroit,D000398,120.170.93.69,M100,ATM,0.30645161290322587,Engineer,0.07931034482758621,0.0,0.2324911237273758,2024-11-04 08:11:00,Low,Young,Short,,Medium,0
TX000337,AC00332,0.05121296609948667,2023-01-16 16:31:48,Debit,Denver,D000684,119.163.214.161,M085,Branch,0.8225806451612903,Retired,0.5379310344827587,0.0,0.23281646382204707,2024-11-04 08:11:19,Low,Senior,Long,,Medium,2
TX000338,AC00439,0.07227766631055058,2023-06-02 16:48:43,Debit,Washington,D000675,104.155.121.252,M090,Online,0.8548387096774193,Retired,0.06896551724137931,0.0,0.4471187908103523,2024-11-04 08:08:37,Medium,Senior,Short,,Medium,2
TX000339,AC00055,0.017526122417072725,2023-11-10 16:10:34,Debit,Nashville,D000588,14.105.144.122,M079,Branch,0.12903225806451613,Student,0.5758620689655173,0.0,0.09030876388240973,2024-11-04 08:11:36,Low,Young,Long,,Low,0
TX000340,AC00299,0.012220861453474738,2023-09-18 16:04:52,Debit,Atlanta,D000284,2.61.10.58,M005,Branch,0.6451612903225806,Doctor,0.5310344827586208,0.0,0.7184127705397823,2024-11-04 08:09:16,Low,Adult,Long,,High,1
TX000341,AC00107,0.953560726476796,2023-03-01 16:31:58,Debit,San Antonio,D000436,62.27.235.199,M082,Online,0.5967741935483871,Engineer,0.7862068965517242,0.0,0.1434756539403122,2024-11-04 08:11:59,High,Adult,Long,,Medium,2
TX000342,AC00171,0.01344555332621101,2023-12-21 17:01:24,Debit,San Diego,D000689,140.212.253.222,M096,ATM,0.7580645161290323,Doctor,0.9413793103448276,0.0,0.8598913471634243,2024-11-04 08:12:00,Low,Adult,Long,,High,1
TX000343,AC00493,0.008760455481147563,2023-05-01 17:17:12,Debit,Los Angeles,D000597,47.82.77.181,M023,Branch,0.14516129032258068,Engineer,0.11724137931034483,0.0,0.18128299614028345,2024-11-04 08:11:25,Low,Young,Short,,Medium,0
TX000344,AC00232,0.3666935925163509,2023-09-22 16:42:15,Debit,San Antonio,D000473,48.19.99.211,M074,Online,0.4516129032258065,Engineer,0.17931034482758618,0.0,0.2340848868770981,2024-11-04 08:06:44,High,Adult,Short,,Medium,2
TX000345,AC00156,0.6627094353388748,2023-08-28 16:43:15,Debit,Houston,D000312,210.136.14.108,M073,ATM,0.467741935483871,Engineer,0.49999999999999994,0.0,0.13575218764326058,2024-11-04 08:09:27,High,Adult,Long,,Medium,2
TX000346,AC00442,0.01370091461031347,2023-09-20 17:25:26,Debit,Houston,D000112,91.204.200.167,M099,ATM,0.9516129032258065,Retired,0.7517241379310345,0.0,0.20059031750235606,2024-11-04 08:07:23,Low,Senior,Long,,Medium,2
TX000347,AC00375,0.07668134559762357,2023-06-09 16:10:51,Debit,San Jose,D000283,92.214.76.157,M067,Branch,0.3870967741935484,Engineer,0.8586206896551725,0.0,0.4501295310666181,2024-11-04 08:07:18,Medium,Young,Long,,Medium,1
TX000348,AC00034,0.10519321468587955,2023-03-30 16:09:26,Debit,Memphis,D000072,59.208.79.116,M005,ATM,0.14516129032258068,Student,0.027586206896551724,0.0,0.04337106113301706,2024-11-04 08:10:01,Medium,Young,Short,,Low,0
TX000349,AC00376,0.1605961904265576,2023-05-02 16:14:22,Debit,Nashville,D000276,76.0.164.168,M077,Branch,0.9193548387096775,Retired,0.09999999999999999,0.0,0.3580461848496378,2024-11-04 08:06:34,High,Senior,Short,,Medium,2
TX000350,AC00029,0.005690908617140475,2023-02-27 16:39:28,Debit,Miami,D000609,176.96.83.253,M035,ATM,0.5645161290322581,Engineer,0.46206896551724136,0.0,0.4951387199077218,2024-11-04 08:10:57,Low,Adult,Medium,,High,1
TX000351,AC00040,0.15315944445892068,2023-02-02 16:19:31,Debit,Fresno,D000504,112.86.148.212,M020,Online,0.32258064516129037,Engineer,0.43448275862068964,0.0,0.42085228349759424,2024-11-04 08:07:20,High,Young,Medium,,Medium,1
TX000352,AC00482,0.015279985407926622,2023-10-30 17:54:19,Debit,Colorado Springs,D000230,173.252.44.183,M066,Branch,0.5806451612903226,Engineer,0.38275862068965516,0.0,0.5541543375766466,2024-11-04 08:11:01,Low,Adult,Medium,,High,1
TX000353,AC00365,0.07253823904943063,2023-07-10 16:43:05,Debit,Boston,D000139,77.7.223.184,M004,Online,0.14516129032258068,Student,0.07241379310344827,0.0,0.08096599120506241,2024-11-04 08:10:08,Medium,Young,Short,,Low,0
TX000354,AC00340,0.22532767021914166,2023-06-30 17:10:38,Debit,Colorado Springs,D000469,116.237.223.50,M024,ATM,0.1774193548387097,Doctor,0.4379310344827586,0.0,0.9106235640335183,2024-11-04 08:10:24,High,Young,Medium,,High,1
TX000355,AC00349,0.0683586523177945,2023-02-01 18:47:20,Debit,Charlotte,D000391,77.7.223.184,M053,Online,0.4032258064516129,Doctor,0.1896551724137931,0.0,0.08309952314821663,2024-11-04 08:12:12,Medium,Adult,Short,,Low,0
TX000356,AC00374,0.2691507934439899,2023-10-09 18:43:04,Debit,Mesa,D000489,197.187.216.106,M025,ATM,0.3870967741935484,Engineer,0.4068965517241379,0.0,0.1286867956286122,2024-11-04 08:11:35,High,Young,Medium,,Medium,0
TX000357,AC00261,0.06335044427651979,2023-02-07 17:20:24,Debit,Colorado Springs,D000095,186.54.68.246,M094,Online,0.8225806451612903,Doctor,0.3896551724137931,0.5,0.5547781301548593,2024-11-04 08:08:07,Medium,Senior,Medium,,High,2
TX000358,AC00459,0.19503348359694608,2023-07-24 16:45:31,Credit,San Francisco,D000045,9.230.41.239,M002,Branch,0.12903225806451613,Student,0.5793103448275863,0.0,0.1055513506319261,2024-11-04 08:08:37,High,Young,Long,,Low,0
TX000359,AC00331,0.08644240039607055,2023-09-06 17:01:50,Debit,Omaha,D000473,29.168.185.63,M013,ATM,0.8064516129032258,Doctor,0.7482758620689656,0.0,0.7878930464604478,2024-11-04 08:12:08,Medium,Senior,Long,,High,1
TX000360,AC00165,0.3265706021835995,2023-10-10 16:42:09,Debit,Chicago,D000686,59.12.96.11,M017,ATM,0.08064516129032262,Student,0.4689655172413793,0.0,0.03265903685888172,2024-11-04 08:11:30,High,,Medium,,Low,0
TX000361,AC00397,0.24316126846809288,2023-07-17 16:57:14,Debit,Austin,D000016,136.104.90.223,M007,Branch,0.6129032258064516,Retired,0.5344827586206897,0.0,0.35769126838272364,2024-11-04 08:09:35,High,Adult,Long,,Medium,2
TX000362,AC00192,0.4109649008520729,2023-05-17 17:00:34,Debit,Phoenix,D000402,4.105.134.118,M055,Online,0.6451612903225806,Retired,0.7620689655172415,0.0,0.12183314355161146,2024-11-04 08:09:42,High,Adult,Long,,Medium,2
TX000363,AC00063,0.45516324882090836,2023-03-23 16:38:40,Credit,Oklahoma City,D000414,214.247.164.80,M050,Online,0.30645161290322587,Doctor,0.16896551724137931,0.0,0.8092216439892074,2024-11-04 08:09:57,High,Young,Short,,High,1
TX000364,AC00478,0.27361179873361646,2023-04-03 16:37:24,Debit,Colorado Springs,D000564,70.130.169.235,M011,ATM,0.8225806451612903,Retired,0.4275862068965517,0.0,0.30869330243050563,2024-11-04 08:09:39,High,Senior,Medium,,Medium,2
TX000365,AC00272,0.05727909946061443,2023-09-07 16:08:12,Debit,Raleigh,D000046,156.235.3.171,M054,ATM,0.19354838709677424,Engineer,0.4379310344827586,0.0,0.02439714614895468,2024-11-04 08:12:11,Medium,Young,Medium,,Low,0
TX000366,AC00092,0.32958803449983065,2023-09-12 16:28:38,Debit,Denver,D000455,211.97.88.141,M047,ATM,1.0,Retired,0.22758620689655168,0.0,0.2865204339122684,2024-11-04 08:09:26,High,Senior,Medium,,Medium,2
TX000367,AC00332,0.06466894233525287,2023-12-08 16:39:15,Debit,Oklahoma City,D000082,49.20.211.229,M015,ATM,0.8709677419354838,Retired,0.27586206896551724,0.0,0.21634511324389621,2024-11-04 08:11:35,Medium,Senior,Medium,,Medium,2
TX000368,AC00087,0.02271673137556349,2023-03-13 16:25:34,Debit,Fresno,D000092,117.67.192.211,M013,ATM,0.7096774193548387,Retired,0.38620689655172413,0.0,0.2860660332841738,2024-11-04 08:07:18,Low,Adult,Medium,,Medium,2
TX000369,AC00327,0.14777080021888112,2023-03-09 16:31:54,Debit,San Diego,D000364,64.57.44.102,M046,Branch,0.16129032258064518,Student,0.06551724137931035,0.0,0.09532330335812819,2024-11-04 08:10:46,High,Young,Short,,Low,0
TX000370,AC00269,0.08769314954269483,2023-06-14 16:30:42,Debit,San Francisco,D000602,157.164.245.130,M100,ATM,0.8548387096774193,Retired,0.35172413793103446,0.0,0.39399290435942286,2024-11-04 08:12:09,Medium,Senior,Medium,,Medium,2
TX000371,AC00177,0.11378169215936627,2023-11-27 16:43:28,Credit,Denver,D000004,72.192.101.196,M088,Branch,0.3548387096774194,Engineer,0.3896551724137931,0.0,0.4435098012064471,2024-11-04 08:07:12,Medium,Young,Medium,,Medium,1
TX000372,AC00322,0.06909346744143627,2023-08-21 16:28:17,Debit,Oklahoma City,D000244,147.114.91.132,M060,ATM,0.04838709677419356,Student,0.4586206896551724,0.0,0.048497184194924436,2024-11-04 08:08:40,Medium,,Medium,,Low,0
TX000373,AC00069,0.08187716601089193,2023-11-15 16:54:44,Credit,Dallas,D000001,66.23.166.248,M014,Branch,0.3870967741935484,Doctor,0.9620689655172414,0.0,0.9318614158747146,2024-11-04 08:10:30,Medium,Young,Long,,High,1
TX000374,AC00264,0.07531073299111446,2023-07-17 16:48:23,Debit,Albuquerque,D000194,57.166.147.242,M007,Online,0.03225806451612906,Student,0.5137931034482759,0.0,0.051494480645625326,2024-11-04 08:10:54,Medium,,Long,,Low,0
TX000375,AC00014,0.33507569638064466,2023-05-03 17:04:32,Debit,Atlanta,D000248,175.166.115.182,M073,ATM,0.7419354838709677,Doctor,0.2862068965517241,0.0,0.06282357559519089,2024-11-04 08:07:46,High,Adult,Medium,,Low,2
TX000376,AC00316,0.7255804257758552,2023-11-20 16:51:14,Debit,El Paso,D000113,63.67.150.226,M013,Branch,0.3709677419354839,Doctor,0.9896551724137931,0.0,0.8904128189374825,2024-11-04 08:09:15,High,Young,Long,,High,1
TX000377,AC00131,0.10829924173332985,2023-07-10 16:51:12,Debit,Oklahoma City,D000084,157.164.245.130,M100,Online,0.22580645161290325,Doctor,0.0896551724137931,0.0,0.563137488455132,2024-11-04 08:11:43,Medium,Young,Short,,High,1
TX000378,AC00232,0.04900852072856138,2023-12-25 17:53:56,Debit,Phoenix,D000446,198.39.35.23,M042,Branch,0.6290322580645161,Doctor,0.16206896551724137,0.0,0.7385825120288452,2024-11-04 08:08:14,Low,Adult,Short,,High,1
TX000379,AC00410,0.15386299085389687,2023-11-23 18:00:00,Debit,Mesa,D000445,137.135.250.168,M095,ATM,0.6612903225806451,Retired,0.0896551724137931,0.0,0.4153739327298857,2024-11-04 08:07:08,High,Adult,Short,,Medium,2
TX000380,AC00488,0.015618729968470697,2023-11-06 17:53:25,Debit,Austin,D000406,134.247.5.188,M049,ATM,0.4193548387096775,Doctor,0.30689655172413793,0.0,0.02553516429002591,2024-11-04 08:12:06,Low,Adult,Medium,,Low,0
TX000381,AC00329,0.058258852958803446,2023-10-26 16:16:12,Credit,Phoenix,D000156,116.44.12.250,M078,ATM,0.12903225806451613,Student,0.5137931034482759,0.0,0.06867297539649145,2024-11-04 08:08:31,Medium,Young,Long,,Low,0
TX000382,AC00021,0.09379576308726581,2023-07-03 17:03:48,Debit,Phoenix,D000106,169.67.220.37,M098,Branch,0.6451612903225806,Engineer,0.46206896551724136,0.0,0.5599331573987313,2024-11-04 08:09:17,Medium,Adult,Medium,,High,1
TX000383,AC00188,0.007009406675873571,2023-05-30 17:54:22,Credit,Denver,D000483,189.20.224.220,M084,Online,0.32258064516129037,Engineer,0.47586206896551725,0.0,0.5539883065779198,2024-11-04 08:11:17,Low,Young,Medium,,High,1
TX000384,AC00341,0.05017588659874404,2023-03-13 17:26:17,Debit,New York,D000387,69.61.96.139,M020,Branch,0.6451612903225806,Retired,0.29310344827586204,0.0,0.47597591945547213,2024-11-04 08:10:31,Low,Adult,Medium,,High,2
TX000385,AC00090,0.04121739583604763,2023-05-29 17:02:32,Debit,Los Angeles,D000277,161.161.26.115,M051,Online,0.7903225806451613,Retired,0.2068965517241379,0.0,0.10693875136622676,2024-11-04 08:09:48,Low,Adult,Short,,Low,2
TX000386,AC00456,0.052521041248664566,2023-07-10 18:16:07,Debit,San Antonio,D000020,143.212.47.226,M067,ATM,0.14516129032258068,Student,0.5172413793103449,0.0,0.10716864044138703,2024-11-04 08:06:43,Low,Young,Long,,Low,0
TX000387,AC00322,0.03864814863069026,2023-11-23 17:23:16,Debit,El Paso,D000273,76.136.92.235,M003,Online,0.5,Engineer,0.2,0.0,0.41426817972217034,2024-11-04 08:11:23,Low,Adult,Short,,Medium,2
TX000388,AC00135,0.020533131823748597,2023-05-18 16:16:53,Debit,Virginia Beach,D000680,200.136.146.93,M045,Branch,0.5483870967741935,Engineer,0.5482758620689655,0.0,0.5643770073282185,2024-11-04 08:07:20,Low,Adult,Long,,High,1
TX000389,AC00279,0.05164551684602757,2023-05-09 16:55:54,Debit,Seattle,D000019,93.151.52.152,M004,ATM,0.3548387096774194,Doctor,0.12413793103448274,0.0,0.07870474310904137,2024-11-04 08:09:15,Low,Young,Short,,Low,0
TX000390,AC00210,0.06440836959637282,2023-08-25 18:47:28,Debit,Las Vegas,D000274,105.136.156.29,M047,Online,0.6129032258064516,Engineer,0.806896551724138,0.0,0.25935588038777313,2024-11-04 08:06:36,Medium,Adult,Long,,Medium,2
TX000391,AC00251,0.222357140995909,2023-12-25 17:05:00,Debit,Omaha,D000129,3.70.1.133,M054,ATM,0.016129032258064557,Student,0.8206896551724138,0.0,0.025203102292572162,2024-11-04 08:09:12,High,,Long,,Low,0
TX000392,AC00116,0.06955728691664277,2023-05-16 16:21:42,Credit,San Jose,D000664,83.80.89.29,M001,Online,0.11290322580645162,Student,0.3896551724137931,0.0,0.11904288170661048,2024-11-04 08:09:22,Medium,Young,Medium,,Medium,0
TX000393,AC00131,0.11576204497485472,2023-08-23 16:32:59,Debit,Virginia Beach,D000008,180.224.54.115,M088,Online,0.5,Engineer,0.21724137931034482,0.0,0.20274199858302291,2024-11-04 08:10:52,Medium,Adult,Medium,,Medium,2
TX000394,AC00265,0.11240065664330197,2023-06-05 16:06:43,Credit,Virginia Beach,D000037,53.218.177.171,M021,Online,0.06451612903225812,Student,0.44827586206896547,0.0,0.11699068478712409,2024-11-04 08:10:45,Medium,,Medium,,Medium,0
TX000395,AC00326,0.003147718685671105,2023-12-14 18:52:54,Debit,Columbus,D000539,210.160.90.52,M017,Branch,1.0,Retired,0.9413793103448276,1.0,0.5106246395379634,2024-11-04 08:12:13,Low,Senior,Long,Low,High,2
TX000396,AC00411,0.4304505302655236,2023-05-31 16:25:19,Debit,Colorado Springs,D000056,153.178.166.93,M042,ATM,0.1774193548387097,Doctor,0.6862068965517242,0.0,0.5027539635699758,2024-11-04 08:07:32,High,Young,Long,,High,1
TX000397,AC00039,0.21685384475076216,2023-10-11 16:14:28,Debit,Columbus,D000686,198.24.183.157,M015,Online,0.27419354838709675,Engineer,0.19655172413793104,0.0,0.526705447564453,2024-11-04 08:08:50,High,Young,Short,,High,1
TX000398,AC00293,0.0683742866821273,2023-05-15 16:37:12,Debit,Charlotte,D000287,146.69.70.214,M006,Branch,0.7903225806451613,Retired,0.8551724137931035,0.0,0.4396850385232249,2024-11-04 08:11:30,Medium,Adult,Long,,Medium,2
TX000399,AC00306,0.10558407379419965,2023-05-22 17:24:46,Credit,Memphis,D000589,93.169.212.219,M088,Branch,0.6935483870967742,Doctor,0.4793103448275862,0.0,0.5068986888256434,2024-11-04 08:08:54,Medium,Adult,Medium,,High,2
TX000400,AC00285,0.1397347369518201,2023-06-26 18:25:14,Debit,Miami,D000015,65.164.3.100,M017,ATM,0.12903225806451613,Student,0.5551724137931034,0.0,0.00238560329749663,2024-11-04 08:06:40,Medium,Young,Long,,Low,0
TX000401,AC00145,0.10140969851734111,2023-09-12 16:50:21,Debit,Jacksonville,D000601,148.234.210.167,M096,Online,0.08064516129032262,Student,0.41379310344827586,0.75,0.014693407292189015,2024-11-04 08:08:01,Medium,,Medium,,Low,0
TX000402,AC00128,0.07144383354613439,2023-03-29 18:12:17,Credit,Sacramento,D000051,37.213.85.222,M028,Online,0.3548387096774194,Doctor,0.7241379310344828,0.0,0.8443657683067662,2024-11-04 08:10:23,Medium,Young,Long,,High,1
TX000403,AC00292,0.37131094144930554,2023-05-26 17:07:56,Debit,Philadelphia,D000573,57.166.147.242,M074,Branch,0.4193548387096775,Doctor,0.05172413793103449,0.0,0.5394199266774845,2024-11-04 08:09:52,High,Adult,Short,,High,1
TX000404,AC00020,0.18425619511686686,2023-04-10 17:57:59,Debit,Milwaukee,D000043,72.128.135.172,M035,ATM,0.3870967741935484,Doctor,0.4586206896551724,0.0,0.04063390231999753,2024-11-04 08:06:40,High,Young,Medium,,Low,0
TX000405,AC00229,0.2642155457696016,2023-10-30 17:21:38,Debit,Washington,D000672,112.196.12.19,M063,Branch,0.8870967741935485,Retired,0.4586206896551724,0.0,0.351577025611794,2024-11-04 08:11:10,High,Senior,Medium,,Medium,2
TX000406,AC00053,0.1107329911144696,2023-12-14 18:53:34,Debit,Seattle,D000110,220.179.173.114,M050,Branch,0.14516129032258068,Engineer,0.4068965517241379,0.0,0.5071151340952387,2024-11-04 08:07:49,Medium,Young,Medium,,High,1
TX000407,AC00401,0.1897803371811241,2023-10-10 17:07:27,Debit,Colorado Springs,D000469,120.32.147.210,M078,ATM,0.532258064516129,Engineer,0.4689655172413793,0.0,0.5389944302313545,2024-11-04 08:09:16,High,Adult,Medium,,High,1
TX000408,AC00208,0.10155040779633634,2023-07-25 17:42:45,Debit,Louisville,D000603,199.103.32.145,M043,ATM,0.4516129032258065,Doctor,0.46206896551724136,0.0,0.4033074450450838,2024-11-04 08:10:40,Medium,Adult,Medium,,Medium,1
TX000409,AC00177,0.12004586080204288,2023-09-04 16:41:19,Debit,Raleigh,D000083,97.4.209.133,M076,Branch,1.0,Retired,0.6689655172413793,0.0,0.16537023568335538,2024-11-04 08:09:46,Medium,Senior,Long,,Medium,2
TX000410,AC00136,0.3851369309742815,2023-06-19 16:46:11,Credit,Tucson,D000576,20.147.6.179,M026,Branch,0.6451612903225806,Doctor,0.1275862068965517,0.0,0.7934796198629539,2024-11-04 08:11:13,High,Adult,Short,,High,1
TX000411,AC00029,0.20329363941944395,2023-09-26 18:36:46,Credit,Omaha,D000274,101.223.82.253,M019,ATM,0.7419354838709677,Doctor,0.17586206896551726,0.0,0.4701722285930923,2024-11-04 08:10:01,High,Adult,Short,,Medium,2
TX000412,AC00210,0.12599734215806344,2023-03-13 16:08:41,Debit,Dallas,D000605,219.98.242.240,M014,Online,0.6451612903225806,Engineer,0.393103448275862,0.0,0.28779692325065837,2024-11-04 08:07:12,Medium,Adult,Medium,,Medium,2
TX000413,AC00421,0.12618495453005707,2023-11-20 16:29:28,Credit,San Antonio,D000451,26.105.49.129,M008,ATM,0.0,Student,0.9,0.0,0.0825100122741945,2024-11-04 08:06:48,Medium,,Long,,Low,0
TX000414,AC00400,0.07023477603773093,2023-02-24 17:00:26,Debit,San Francisco,D000029,74.58.165.67,M097,ATM,0.08064516129032262,Student,0.5862068965517242,0.0,0.07909999099265028,2024-11-04 08:08:18,Medium,,Long,,Low,0
TX000415,AC00495,0.043380149568752115,2023-05-15 18:47:35,Debit,Dallas,D000446,34.92.221.183,M100,Branch,0.6935483870967742,Retired,0.2793103448275862,1.0,0.11081325613003926,2024-11-04 08:07:22,Low,Adult,Medium,Low,Low,2
TX000416,AC00301,0.10072699794147535,2023-10-24 16:43:03,Debit,Oklahoma City,D000150,196.244.194.198,M088,Branch,1.0,Retired,0.8862068965517241,0.0,0.19011288763532874,2024-11-04 08:08:26,Medium,Senior,Long,,Medium,2
